time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2024/07/12/13:23:30.361760,13193,1720190274,723652840,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998022041032366,0.01988850598486297,"(0.0026850581288429113, -2.723527309255253e-22, 0.0, 0.0, 0.0, -1.9337739422468195e-19, -1.1858691825715523e-21, 0.0026850581288429113, 0.0, 0.0, 0.0, -1.6779468060628495e-20, 0.0, 0.0, 0.0028430615495271417, -2.3386423627752086e-13, 2.87094813074365e-12, 0.0, 0.0, 0.0, -2.3386423627751773e-13, 794.552204832995, -9.90771426340241, 0.0, 0.0, 0.0, 2.8709481307436798e-12, -9.907714263402411, 313.9576372936254, 0.0, -1.9337739422468195e-19, -1.677946806062849e-20, 0.0, 0.0, 0.0, 0.0026994337620521065)",2.01337456524263e-16,-4.4706703847939666e-15,0.0,0.0,0.0,-0.00015831570293803137,"(0.06305320823563104, 1.5502330154114953e-19, 0.0, 0.0, 0.0, 2.6061080033617357e-20, -1.2952890682214618e-19, 0.06305320823563106, 0.0, 0.0, 0.0, 1.8304334423790463e-21, 0.0, 0.0, 0.08269781094341895, -1.0701989083131788e-13, 1.400329726290575e-12, 0.0, 0.0, 0.0, -1.070198908313171e-13, 0.6643798993336323, -0.000364297215576492, 0.0, 0.0, 0.0, 1.4003297262905877e-12, -0.0003642972155764942, 0.4559691241491686, 0.0, 2.6061080033617342e-20, 1.8304334423790463e-21, 0.0, 0.0, 0.0, 0.004251160357048953)"
2024/07/12/13:23:30.411291,13194,1720190274,785652876,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998021108638897,0.01989319260728308,"(0.003332285738916311, -7.568702604860203e-22, 0.0, 0.0, 0.0, -2.9983828509241886e-19, -2.208572235516584e-21, 0.003332285738916311, 0.0, 0.0, 0.0, -2.5679698712133345e-20, 0.0, 0.0, 0.0036215870048640336, -3.2258188318354367e-13, 3.559292835223536e-12, 0.0, 0.0, 0.0, -3.225818831835399e-13, 797.0742951580527, -9.918962783541101, 0.0, 0.0, 0.0, 3.5592928352235714e-12, -9.918962783541104, 315.24408202474325, 0.0, -2.998382850924187e-19, -2.5679698712133345e-20, 0.0, 0.0, 0.0, 0.0033898011405303703)",1.9928592646509071e-16,-4.232645364686017e-15,0.0,0.0,0.0,0.00010366009156976816,"(0.06389115019305895, 1.2955877095031618e-19, 0.0, 0.0, 0.0, 2.191626354040728e-20, -1.0578484647414421e-19, 0.06389115019305897, 0.0, 0.0, 0.0, 1.4321419297391634e-21, 0.0, 0.0, 0.08390446049403848, -1.1557828284858514e-13, 1.3764620991306259e-12, 0.0, 0.0, 0.0, -1.1557828284858438e-13, 0.6649998996960285, -0.000364297215576492, 0.0, 0.0, 0.0, 1.376462099130638e-12, -0.0003642972155764942, 0.45658912451156486, 0.0, 2.1916263540407273e-20, 1.4321419297391634e-21, 0.0, 0.0, 0.0, 0.00345352373683814)"
2024/07/12/13:23:30.461934,13195,1720190274,826652765,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998020976934386,0.019893854523440967,"(0.0026850649227012488, -5.957681019807585e-22, 0.0, 0.0, 0.0, -1.8557792144435134e-19, -1.2227431045414598e-21, 0.0026850649227012488, 0.0, 0.0, 0.0, -1.593502732541358e-20, 0.0, 0.0, 0.0028430713340672114, -2.58617443280152e-13, 2.7277841698597837e-12, 0.0, 0.0, 0.0, -2.586174432801491e-13, 798.7447191119729, -9.931540356313315, 0.0, 0.0, 0.0, 2.7277841698598103e-12, -9.931540356313318, 316.0969313786721, 0.0, -1.8557792144435134e-19, -1.5935027325413576e-20, 0.0, 0.0, 0.0, 0.0026994726126780715)",1.9111567439471667e-16,-4.245441266896928e-15,0.0,0.0,0.0,9.927800593846324e-05,"(0.06305616465419137, 1.1680457163617622e-19, 0.0, 0.0, 0.0, 2.6791328288640876e-20, -8.084180236853083e-20, 0.06305616465419138, 0.0, 0.0, 0.0, 1.6451175520579853e-21, 0.0, 0.0, 0.08270302815053607, -1.1618812748280226e-13, 1.3279550414911906e-12, 0.0, 0.0, 0.0, -1.1618812748280153e-13, 0.6654098985897663, -0.000364297215576492, 0.0, 0.0, 0.0, 1.3279550414912023e-12, -0.0003642972155764942, 0.45699912340530263, 0.0, 2.6791328288640864e-20, 1.6451175520579853e-21, 0.0, 0.0, 0.0, 0.00426622873701672)"
2024/07/12/13:23:30.511942,13196,1720190274,888724089,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998020412874764,0.019896689106362737,"(0.003333303967338107, 3.3914405114674135e-23, 0.0, 0.0, 0.0, -2.928095667674906e-19, -2.575013246877575e-21, 0.003333303967338107, 0.0, 0.0, 0.0, -2.438415467372438e-20, 0.0, 0.0, 0.0036226648738488863, -3.499088223149663e-13, 3.3802654184672998e-12, 0.0, 0.0, 0.0, -3.4990882231496274e-13, 801.2779013311094, -9.950432583688727, 0.0, 0.0, 0.0, 3.3802654184673317e-12, -9.95043258368873, 317.3910095983376, 0.0, -2.928095667674905e-19, -2.438415467372438e-20, 0.0, 0.0, 0.0, 0.0033907713850373266)",1.793688550877808e-16,-4.264813451198635e-15,0.0,0.0,0.0,0.00018182718636904646,"(0.06389504673653704, 3.555028563855559e-20, 0.0, 0.0, 0.0, 2.2356387700394357e-20, -9.776443903524148e-20, 0.06389504673653705, 0.0, 0.0, 0.0, 1.2875498954166293e-21, 0.0, 0.0, 0.08391067767266178, -1.2375280487698621e-13, 1.3044633901328375e-12, 0.0, 0.0, 0.0, -1.237528048769855e-13, 0.666030611823714, -0.000364297215576492, 0.0, 0.0, 0.0, 1.3044633901328489e-12, -0.0003642972155764942, 0.4576198366392504, 0.0, 2.2356387700394345e-20, 1.2875498954166295e-21, 0.0, 0.0, 0.0, 0.0034608263133722944)"
2024/07/12/13:23:30.561649,13197,1720190274,929723978,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998020516205164,0.019896169867749454,"(0.0026853060547141995, 7.374639922284196e-23, 0.0, 0.0, 0.0, -1.8518297704003433e-19, -1.8890423800928295e-21, 0.0026853060547141995, 0.0, 0.0, 0.0, -1.5136125404835578e-20, 0.0, 0.0, 0.0028432961455165913, -2.807090582175261e-13, 2.5891260289525465e-12, 0.0, 0.0, 0.0, -2.807090582175234e-13, 802.95388596616, -9.964578306204736, 0.0, 0.0, 0.0, 2.5891260289525707e-12, -9.96457830620474, 318.24778658073546, 0.0, -1.8518297704003436e-19, -1.513612540483558e-20, 0.0, 0.0, 0.0, 0.002699689178358897)",1.7201606542060414e-16,-4.2776093161609775e-15,0.0,0.0,0.0,0.0001739783761108059,"(0.06305887210331086, -5.69705783494266e-21, 0.0, 0.0, 0.0, 2.6741458411082725e-20, -1.0062934394779873e-19, 0.06305887210331088, 0.0, 0.0, 0.0, 1.4979433510878203e-21, 0.0, 0.0, 0.08270754521040438, -1.2345019618085075e-13, 1.2579306020705753e-12, 0.0, 0.0, 0.0, -1.2345019618085007e-13, 0.6664406107174519, -0.000364297215576492, 0.0, 0.0, 0.0, 1.2579306020705862e-12, -0.0003642972155764942, 0.45802983553298815, 0.0, 2.674145841108271e-20, 1.4979433510878207e-21, 0.0, 0.0, 0.0, 0.00427349079696748)"
2024/07/12/13:23:30.612156,13198,1720190274,991724014,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998019847341227,0.019899530690670787,"(0.0033323614254248514, -9.057627707455653e-22, 0.0, 0.0, 0.0, -2.947735202136794e-19, -1.6353360710173357e-21, 0.0033323614254248514, 0.0, 0.0, 0.0, -2.319749029179704e-20, 0.0, 0.0, 0.003621659323761031, -3.771504825264037e-13, 3.2053718569305396e-12, 0.0, 0.0, 0.0, -3.7715048252640026e-13, 805.492576447324, -9.985699329770272, 0.0, 0.0, 0.0, 3.2053718569305695e-12, -9.985699329770274, 319.5463175379744, 0.0, -2.9477352021367944e-19, -2.3197490291797035e-20, 0.0, 0.0, 0.0, 0.0033898870792120317)",1.614562376560273e-16,-4.296959218093007e-15,0.0,0.0,0.0,0.0002771201013772736,"(0.06389614397765495, -6.241091454203232e-20, 0.0, 0.0, 0.0, 2.2100078230261187e-20, -1.331047310620305e-19, 0.06389614397765496, 0.0, 0.0, 0.0, 1.1781172665326241e-21, 0.0, 0.0, 0.08391304403497771, -1.2989853851097253e-13, 1.234925791550992e-12, 0.0, 0.0, 0.0, -1.2989853851097187e-13, 0.667060611079848, -0.000364297215576492, 0.0, 0.0, 0.0, 1.2349257915510022e-12, -0.0003642972155764942, 0.4586498358953844, 0.0, 2.2100078230261175e-20, 1.1781172665326241e-21, 0.0, 0.0, 0.0, 0.00346232181186252)"
2024/07/12/13:23:30.661872,13199,1720190275,32724142,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998020084452999,0.019898339346400118,"(0.00268509209424534, 6.808618473256177e-23, 0.0, 0.0, 0.0, -1.8659541145926334e-19, -1.5205914590272372e-21, 0.00268509209424534, 0.0, 0.0, 0.0, -1.4417332273573657e-20, 0.0, 0.0, 0.002843098464038164, -3.010639769219817e-13, 2.454803295083526e-12, 0.0, 0.0, 0.0, -3.010639769219791e-13, 807.1741218321865, -10.001771206753457, 0.0, 0.0, 0.0, 2.4548032950835485e-12, -10.001771206753459, 320.40704787229896, 0.0, -1.8659541145926337e-19, -1.4417332273573654e-20, 0.0, 0.0, 0.0, 0.002699507583638282)",1.548386450307666e-16,-4.309755128716518e-15,0.0,0.0,0.0,0.00026511878960294017,"(0.06306061901439966, -1.4612793613527995e-19, 0.0, 0.0, 0.0, 2.6358468476185655e-20, -1.3695430361705584e-19, 0.06306061901439967, 0.0, 0.0, 0.0, 1.372427953685778e-21, 0.0, 0.0, 0.08271061091410413, -1.2871134072433632e-13, 1.1903855303029361e-12, 0.0, 0.0, 0.0, -1.287113407243357e-13, 0.6674706123577716, -0.000364297215576492, 0.0, 0.0, 0.0, 1.190385530302946e-12, -0.0003642972155764942, 0.45905983717330795, 0.0, 2.6358468476185643e-20, 1.3724279536857772e-21, 0.0, 0.0, 0.0, 0.004274981263478992)"
2024/07/12/13:23:30.712231,13200,1720190275,85724115,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998021173610859,0.019892866065236894,"(0.0026929596346090515, 3.3900137412191743e-22, 0.0, 0.0, 0.0, -1.907613453883269e-19, -2.051970914944729e-21, 0.002692959634609052, 0.0, 0.0, 0.0, -1.4326250999255563e-20, 0.0, 0.0, 0.0028505149651894797, -3.10804049257557e-13, 2.3929997709592028e-12, 0.0, 0.0, 0.0, -3.1080404925755447e-13, 809.3512319371625, -10.02040070108791, 0.0, 0.0, 0.0, 2.392999770959225e-12, -10.020400701087912, 321.52189312172914, 0.0, -1.9076134538832685e-19, -1.4326250999255563e-20, 0.0, 0.0, 0.0, 0.0027053531558544532)",1.467020771342948e-16,-4.3262963192204184e-15,0.0,0.0,0.0,-8.05476272188748e-05,"(0.06306207119459964, -1.6484309984658072e-19, 0.0, 0.0, 0.0, 1.9670769091437736e-20, -1.1473818197365534e-19, 0.06306207119459965, 0.0, 0.0, 0.0, 9.883928752926412e-22, 0.0, 0.0, 0.08270726296452745, -1.3069134266619063e-13, 1.1566191747156002e-12, 0.0, 0.0, 0.0, -1.3069134266619003e-13, 0.6680006120907428, -0.000364297215576492, 0.0, 0.0, 0.0, 1.1566191747156095e-12, -0.0003642972155764942, 0.45958983690627914, 0.0, 1.9670769091437727e-20, 9.883928752926408e-22, 0.0, 0.0, 0.0, 0.0032831996723980965)"
2024/07/12/13:23:30.761851,13201,1720190275,135724068,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998021370564218,0.019891876166211707,"(0.0026540486049978045, -1.051781535979503e-21, 0.0, 0.0, 0.0, -1.6503766363407501e-19, -8.041321438513652e-22, 0.0026540486049978045, 0.0, 0.0, 0.0, -1.2103416125362226e-20, 0.0, 0.0, 0.0028091957258151576, -3.1433170556749543e-13, 2.2975563198274127e-12, 0.0, 0.0, 0.0, -3.14331705567493e-13, 811.4088215800332, -10.03130923013197, 0.0, 0.0, 0.0, 2.2975563198274337e-12, -10.031309230131972, 322.5757252510458, 0.0, -1.6503766363407501e-19, -1.2103416125362225e-20, 0.0, 0.0, 0.0, 0.0026686989935163735)",1.3936668820255214e-16,-4.341901136753627e-15,0.0,0.0,0.0,-7.643484217419668e-05,"(0.06302048773569066, -1.5590367051332457e-19, 0.0, 0.0, 0.0, 2.6458496665617716e-20, -7.84446781897919e-20, 0.06302048773569068, 0.0, 0.0, 0.0, 1.246912738259207e-21, 0.0, 0.0, 0.08265846125253366, -1.3200305661590682e-13, 1.1245960400044557e-12, 0.0, 0.0, 0.0, -1.3200305661590622e-13, 0.6685006116139056, -0.000364297215576492, 0.0, 0.0, 0.0, 1.1245960400044648e-12, -0.0003642972155764942, 0.46008983642944196, 0.0, 2.6458496665617704e-20, 1.2469127382592073e-21, 0.0, 0.0, 0.0, 0.004276658159294877)"
2024/07/12/13:23:30.812504,13202,1720190275,188724041,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998020993042779,0.019893773567598656,"(0.0026854509424563706, -7.357763970828021e-22, 0.0, 0.0, 0.0, -1.8714508428573854e-19, -1.079115082013996e-21, 0.0026854509424563706, 0.0, 0.0, 0.0, -1.3341126872033698e-20, 0.0, 0.0, 0.002843301011834511, -3.2547990157833203e-13, 2.2603921332534024e-12, 0.0, 0.0, 0.0, -3.2547990157832956e-13, 813.5934784666282, -10.043777237883216, 0.0, 0.0, 0.0, 2.2603921332534226e-12, -10.043777237883218, 323.6953352875009, 0.0, -1.8714508428573851e-19, -1.3341126872033689e-20, 0.0, 0.0, 0.0, 0.0026990264044120917)",1.3204581830174417e-16,-4.35844219011427e-15,0.0,0.0,0.0,7.174974854121506e-05,"(0.06305595835112368, -1.4805522616895337e-19, 0.0, 0.0, 0.0, 2.144932043931309e-20, -4.14079372774718e-20, 0.0630559583511237, 0.0, 0.0, 0.0, 9.713344560264337e-22, 0.0, 0.0, 0.08270225392871423, -1.3323015918877765e-13, 1.09272610391659e-12, 0.0, 0.0, 0.0, -1.332301591887771e-13, 0.6690306113468768, -0.000364297215576492, 0.0, 0.0, 0.0, 1.0927261039165987e-12, -0.0003642972155764942, 0.4606198361624132, 0.0, 2.1449320439313077e-20, 9.713344560264337e-22, 0.0, 0.0, 0.0, 0.003520524511456055)"
2024/07/12/13:23:30.861655,13203,1720190275,238723993,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998020950757909,0.01989398607768631,"(0.0026521945073955133, -6.390703435400097e-22, 0.0, 0.0, 0.0, -1.6525982457250954e-19, -8.491756619641223e-22, 0.0026521945073955137, 0.0, 0.0, 0.0, -1.1525509931160633e-20, 0.0, 0.0, 0.0028076233333408805, -3.2771487154707126e-13, 2.1733241103514644e-12, 0.0, 0.0, 0.0, -3.277148715470689e-13, 815.6578014087977, -10.05841228681602, 0.0, 0.0, 0.0, 2.173324110351484e-12, -10.058412286816022, 324.7540596687234, 0.0, -1.6525982457250954e-19, -1.1525509931160633e-20, 0.0, 0.0, 0.0, 0.002667586097588895)",1.2544399997553e-16,-4.374046982075776e-15,0.0,0.0,0.0,6.801470793108329e-05,"(0.06302214349683663, -1.5302293163516482e-19, 0.0, 0.0, 0.0, 2.862452588164888e-20, -1.607600963572374e-20, 0.06302214349683664, 0.0, 0.0, 0.0, 1.2154763316092771e-21, 0.0, 0.0, 0.08266286473483457, -1.3378610057841712e-13, 1.062068158758982e-12, 0.0, 0.0, 0.0, -1.337861005784166e-13, 0.6695306108700396, -0.000364297215576492, 0.0, 0.0, 0.0, 1.0620681587589903e-12, -0.0003642972155764942, 0.461119835685576, 0.0, 2.8624525881648873e-20, 1.215476331609277e-21, 0.0, 0.0, 0.0, 0.004513058375508059)"
2024/07/12/13:23:30.911984,13204,1720190275,291723967,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998020774200778,0.0198948733722251,"(0.0026850081978056183, -7.871262538476651e-22, 0.0, 0.0, 0.0, -1.8842953032299106e-19, -1.1188931430003978e-21, 0.0026850081978056183, 0.0, 0.0, 0.0, -1.2800126953315344e-20, 0.0, 0.0, 0.0028429732206589307, -3.3743282142137047e-13, 2.1378861063081117e-12, 0.0, 0.0, 0.0, -3.3743282142136804e-13, 817.8496320301496, -10.074085551072631, 0.0, 0.0, 0.0, 2.1378861063081307e-12, -10.074085551072631, 325.8788304124524, 0.0, -1.8842953032299106e-19, -1.2800126953315345e-20, 0.0, 0.0, 0.0, 0.0026989280082549477)",1.1885452523567648e-16,-4.390588048236705e-15,0.0,0.0,0.0,0.00011261298577174385,"(0.06305919967048186, -8.989391062449193e-20, 0.0, 0.0, 0.0, 2.2520700117428596e-20, -1.6369978235535793e-20, 0.06305919967048187, 0.0, 0.0, 0.0, 9.203044933682133e-22, 0.0, 0.0, 0.08270814158312488, -1.342459648139196e-13, 1.0314630283559586e-12, 0.0, 0.0, 0.0, -1.3424596481391907e-13, 0.6700606106030108, -0.000364297215576492, 0.0, 0.0, 0.0, 1.0314630283559665e-12, -0.0003642972155764942, 0.46164983541854726, 0.0, 2.2520700117428584e-20, 9.203044933682129e-22, 0.0, 0.0, 0.0, 0.0036171758691094158)"
2024/07/12/13:23:30.961928,13205,1720190275,341724157,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998020758628677,0.01989495162850413,"(0.0026520945273303094, -7.41268002315002e-22, 0.0, 0.0, 0.0, -1.665247145852929e-19, -3.6187886727189113e-22, 0.0026520945273303094, 0.0, 0.0, 0.0, -1.1082856662063999e-20, 0.0, 0.0, 0.0028075628476831958, -3.3802168628140975e-13, 2.0546596966709222e-12, 0.0, 0.0, 0.0, -3.380216862814075e-13, 819.9208201220449, -10.089741942629237, 0.0, 0.0, 0.0, 2.05465969667094e-12, -10.089741942629235, 326.9423515356836, 0.0, -1.665247145852929e-19, -1.1082856662064e-20, 0.0, 0.0, 0.0, 0.0026677167649152597)",1.129125900659948e-16,-4.406192905527832e-15,0.0,0.0,0.0,0.00010671707739843434,"(0.06302544832732815, -1.1974055713196656e-19, 0.0, 0.0, 0.0, 2.969797291897932e-20, 1.1301334116373002e-20, 0.06302544832732815, 0.0, 0.0, 0.0, 1.138609100279303e-21, 0.0, 0.0, 0.08266850414145381, -1.3411518466266232e-13, 1.002045233364755e-12, 0.0, 0.0, 0.0, -1.3411518466266179e-13, 0.6705606125103595, -0.000364297215576492, 0.0, 0.0, 0.0, 1.0020452333647626e-12, -0.0003642972155764942, 0.4621498373258959, 0.0, 2.9697972918979316e-20, 1.1386091002793025e-21, 0.0, 0.0, 0.0, 0.0046092180932309195)"
2024/07/12/13:23:31.012135,13206,1720190275,394724131,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998021056147922,0.019893456417320293,"(0.002684989959630292, -2.4151449648541544e-22, 0.0, 0.0, 0.0, -1.8987000664740763e-19, -1.2093457166156682e-22, 0.002684989959630292, 0.0, 0.0, 0.0, -1.23292571591898e-20, 0.0, 0.0, 0.002842967878053838, -3.463536717375359e-13, 2.020148878339306e-12, 0.0, 0.0, 0.0, -3.463536717375336e-13, 822.1199568765668, -10.105670086006816, 0.0, 0.0, 0.0, 2.0201488783393235e-12, -10.10567008600681, 328.0721731849514, 0.0, -1.898700066474077e-19, -1.2329257159189804e-20, 0.0, 0.0, 0.0, 0.0026990194813801666)",1.0698018579556887e-16,-4.42273401834604e-15,0.0,0.0,0.0,9.898334307235033e-06,"(0.0630622125796997, -4.1560174658943676e-20, 0.0, 0.0, 0.0, 2.3000106010335664e-20, -1.4479343652498084e-20, 0.0630622125796997, 0.0, 0.0, 0.0, 8.488822301347436e-22, 0.0, 0.0, 0.08271316777067658, -1.338946560942173e-13, 9.726801815776107e-13, 0.0, 0.0, 0.0, -1.3389465609421677e-13, 0.6710906122433307, -0.000364297215576492, 0.0, 0.0, 0.0, 9.726801815776182e-13, -0.0003642972155764942, 0.46267983705886706, 0.0, 2.3000106010335664e-20, 8.488822301347434e-22, 0.0, 0.0, 0.0, 0.003655580884250652)"
2024/07/12/13:23:31.061579,13207,1720190275,444724083,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998021116524324,0.019893152976266745,"(0.0026520917658101936, -1.3015996327759475e-21, 0.0, 0.0, 0.0, -1.677845606282446e-19, 5.661666564092675e-22, 0.0026520917658101936, 0.0, 0.0, 0.0, -1.0688470934179023e-20, 0.0, 0.0, 0.00280756470874125, -3.4549484823205325e-13, 1.9405758775234504e-12, 0.0, 0.0, 0.0, -3.4549484823205113e-13, 824.1981458089114, -10.118807121050398, 0.0, 0.0, 0.0, 1.9405758775234666e-12, -10.118807121050393, 329.1403465508261, 0.0, -1.6778456062824462e-19, -1.0688470934179021e-20, 0.0, 0.0, 0.0, 0.0026677980714227847)",1.0163135148892086e-16,-4.438338819572279e-15,0.0,0.0,0.0,9.347660297180941e-06,"(0.0630281265183087, 5.3048209053735185e-20, 0.0, 0.0, 0.0, 3.015757279094697e-20, 4.932961053206753e-22, 0.0630281265183087, 0.0, 0.0, 0.0, 1.0432817705060414e-21, 0.0, 0.0, 0.08267291837219058, -1.3316036402598987e-13, 9.444930708829833e-13, 0.0, 0.0, 0.0, -1.3316036402598934e-13, 0.6715906117664935, -0.000364297215576492, 0.0, 0.0, 0.0, 9.444930708829903e-13, -0.0003642972155764942, 0.4631798365820299, 0.0, 3.015757279094698e-20, 1.0432817705060414e-21, 0.0, 0.0, 0.0, 0.004647403197195878)"
2024/07/12/13:23:31.111838,13208,1720190275,497724056,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998021424423398,0.01989160545826744,"(0.002684993909221006, -4.807221482212562e-22, 0.0, 0.0, 0.0, -1.9128550489126574e-19, -2.448828058626175e-22, 0.002684993909221006, 0.0, 0.0, 0.0, -1.1908581621645874e-20, 0.0, 0.0, 0.0028429742489527784, -3.5258216825546417e-13, 1.907043526414843e-12, 0.0, 0.0, 0.0, -3.5258216825546205e-13, 826.4047116330773, -10.132254195049281, 0.0, 0.0, 0.0, 1.9070435264148593e-12, -10.132254195049278, 330.27511842337793, 0.0, -1.9128550489126574e-19, -1.1908581621645872e-20, 0.0, 0.0, 0.0, 0.0026990629369636264)",9.6290960686284e-17,-4.4548799470210225e-15,0.0,0.0,0.0,-7.521994287777565e-05,"(0.06306456537852324, 2.875536182717634e-20, 0.0, 0.0, 0.0, 2.3209279986367193e-20, 5.603052554955773e-20, 0.06306456537852324, 0.0, 0.0, 0.0, 7.722999412634347e-22, 0.0, 0.0, 0.08271700103866456, -1.323427531227551e-13, 9.163613868650098e-13, 0.0, 0.0, 0.0, -1.3234275312275463e-13, 0.6721206114994647, -0.000364297215576492, 0.0, 0.0, 0.0, 9.163613868650164e-13, -0.0003642972155764942, 0.4637098363150011, 0.0, 2.320927998636721e-20, 7.722999412634343e-22, 0.0, 0.0, 0.0, 0.0036706878296223016)"
2024/07/12/13:23:31.161994,13209,1720190275,547724009,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998021475867576,0.01989134688519973,"(0.00265209658519173, -3.5604148723017647e-22, 0.0, 0.0, 0.0, -1.6902673939836133e-19, 3.677149786147708e-22, 0.00265209658519173, 0.0, 0.0, 0.0, -1.0336933248579036e-20, 0.0, 0.0, 0.002807571075280225, -3.5045516907049083e-13, 1.831072834617455e-12, 0.0, 0.0, 0.0, -3.504551690704888e-13, 828.4899047171514, -10.143282401987326, 0.0, 0.0, 0.0, 1.8310728346174705e-12, -10.143282401987323, 331.3479767767996, 0.0, -1.6902673939836133e-19, -1.0336933248579038e-20, 0.0, 0.0, 0.0, 0.0026678336293189317)",1.019153785965435e-16,-4.208243021572476e-15,0.0,0.0,0.0,-7.129993888496441e-05,"(0.06303019129330147, 4.5535434440379293e-20, 0.0, 0.0, 0.0, 3.038144154177597e-20, 4.476043769614778e-20, 0.06303019129330147, 0.0, 0.0, 0.0, 9.461670919968116e-22, 0.0, 0.0, 0.0826762464308631, -1.3108141234937885e-13, 8.89393578428228e-13, 0.0, 0.0, 0.0, -1.310814123493784e-13, 0.6726206110226275, -0.000364297215576492, 0.0, 0.0, 0.0, 8.893935784282345e-13, -0.0003642972155764942, 0.46420983583816394, 0.0, 3.038144154177598e-20, 9.461670919968112e-22, 0.0, 0.0, 0.0, 0.0046624229001013635)"
2024/07/12/13:23:31.212205,13210,1720190275,600723982,odom,base_link,-2.6383906662041765,3.0773059546327097,0.0,0.0,0.0,-0.9998021303907849,0.019892211190513175,"(0.0026849985743823326, 2.2874550787550485e-23, 0.0, 0.0, 0.0, -1.8311190192228613e-19, -1.133088213429882e-22, 0.0026849985743823326, 0.0, 0.0, 0.0, -1.1526920755708469e-20, 0.0, 0.0, 0.0028429800999667095, -3.513852075824903e-13, 1.7984264030942795e-12, 0.0, 0.0, 0.0, -3.513852075824883e-13, 830.7038629758151, -10.155411270698197, 0.0, 0.0, 0.0, 1.7984264030942948e-12, -10.15541127069819, 332.48775789144804, 0.0, -1.8311190192228608e-19, -1.1526920755708469e-20, 0.0, 0.0, 0.0, 0.002699080889547331)",9.656109944600746e-17,-4.21966075122671e-15,0.0,0.0,0.0,-9.081750953051736e-06,"(0.06306635986984205, 5.03219807386318e-20, 0.0, 0.0, 0.0, 2.3669848717653128e-20, 1.991479799516906e-20, 0.06306635986984205, 0.0, 0.0, 0.0, 6.853299036189543e-22, 0.0, 0.0, 0.08271985860637601, -1.299450883420933e-13, 8.624892314343291e-13, 0.0, 0.0, 0.0, -1.2994508834209287e-13, 0.6731506107555987, -0.000364297215576492, 0.0, 0.0, 0.0, 8.624892314343351e-13, -0.0003642972155764942, 0.4647398355711352, 0.0, 2.3669848717653116e-20, 6.853299036189544e-22, 0.0, 0.0, 0.0, 0.0036766054802429083)"
